record_id,title,year,authors,source_type,venue_or_source,doi_or_url,corpus_layer,task_category,exclusion_reason,note
FMS0779,How Vulnerable Are AI Agents to Indirect Prompt Injections? Insights from a Large-Scale Public Competition,2026,Mateusz Dziemian; Maxwell Lin; Xiaohan Fu; Micha Nowak; Nick Winter; Eliot Jones; Andy Zou; Lama Ahmad; Kamalika Chaudhuri; Sahana Chennabasappa; Xander Davies; Lauren Deason; Benjamin L. Edelman; Tanner Emek; Ivan Evtimov; Jim Gust; Maia Hamin; Kat He; Klaudia Krawiecka; Riccardo Patana; Neil Perry; Troy Peterson; Xiangyu Qi; Javier Rando; Zifan Wang; Zihan Wang; Spencer Whitman; Eric Winsor; Arman Zharmagambetov; Matt Fredrikson; Zico Kolter,preprint,arxiv,https://arxiv.org/abs/2603.15714,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0780,How Vulnerable Are Edge LLMs?,2026,Ao Ding; Hongzong Li; Zi Liang; Zhanpeng Shi; Shuxin Zhuang; Shiqin Tang; Rong Feng; Ping Lu,preprint,arxiv,https://arxiv.org/abs/2603.23822,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0781,How Well Can LLM Agents Simulate End-User Security and Privacy Attitudes and Behaviors?,2026,Yuxuan Li; Leyang Li; Hao-Ping Lee; Sauvik Das,preprint,arxiv,https://arxiv.org/abs/2602.18464,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0782,How Well Do Large Language Models Serve as End-to-End Secure Code Agents for Python?,2024,Jianian Gong; Nachuan Duan; Ziheng Tao; Zhaohui Gong; Yuan Yuan; Minlie Huang,preprint,arxiv,https://arxiv.org/abs/2408.10495,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0783,Human in the Loop for Fuzz Testing: Literature Review and the Road Ahead,2026,Jiongchi Yu; Xiaolin Wen; Sizhe Cheng; Xiaofei Xie; Qiang Hu; Yong Wang,preprint,arxiv,https://arxiv.org/abs/2603.13411,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0784,"Human-in-the-Loop Governance for LLM-Generated Code: An Engineering Control, Accountability, and Verification Model in AI-Augmented Software Development",2026,Ihor Taldenko,formal_source_record,openalex,https://doi.org/10.59324/ejsmt.2026.2(3).12,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0785,Human Society-Inspired Approaches to Agentic AI Security: The 4C Framework,2026,Alsharif Abuadbba; Nazatul Sultan; Surya Nepal; Sanjay Jha,preprint,arxiv,https://arxiv.org/abs/2602.01942,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0786,Hybrid Analysis for Secure MCP Tool Use in LLM Agents,2026,Ping He; Yuexiang Xie; Yaliang Li; Shouling Ji,preprint,arxiv,https://arxiv.org/abs/2607.25297,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0788,Hybrid RAG-empowered Multi-modal LLM for Secure Data Management in Internet of Medical Things: A Diffusion-based Contract Approach,2024,Cheng Su; Jinbo Wen; Jiawen Kang; Yonghua Wang; Yuanjia Su; Hudan Pan; Zishao Zhong; M. Shamim Hossain,preprint,arxiv,https://arxiv.org/abs/2407.00978,Excluded,Candidate,The title identifies a non-software target domain.,Integrated multi-source search through 2026-07-30.
FMS0789,Hybridizing Large Language Models and Markov Processes: a New Paradigm for Autonomous Penetration Testing,2025,; Mariia Kozlovska; Andrian Piskozub,formal_source_record,crossref,https://doi.org/10.23939/acps2025.02.146,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0790,Hydrogen storage in nanocrystalline high entropy material,2025,Yogesh Kumar Yadav; Mohammad Abu Shaz; Thakur Prasad Yadav,preprint,arxiv,https://arxiv.org/abs/2509.03557,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0791,iCodeReviewer: Improving Secure Code Review with Mixture of Prompts,2025,Yun Peng; Kisub Kim; Linghan Meng; Kui Liu,preprint,arxiv,https://arxiv.org/abs/2510.12186,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0792,Identifying Helpful Context for LLM-based Vulnerability Repair: A Preliminary Study,2025,Gábor Antal; Bence Bogenfürst; Rudolf Ferenc; Péter Hegedűs,preprint,arxiv,https://arxiv.org/abs/2506.11561,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0793,If LLMs Would Just Look: Simple Line-by-line Checking Improves Vulnerability Localization,2024,Yue Li; Xiao Li; Hao Wu; Yue Zhang; Xiuzhen Cheng; Yating Liu; Fengyuan Xu; Sheng Zhong,preprint,arxiv,https://arxiv.org/abs/2410.15288,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0794,IHDec: Divergence-Steered Contrastive Decoding for Securing Multi-Turn Instruction Hierarchies,2026,Nicole Geumheon Liu; Haeun Jang; Yonghyun Jun; Hwanhee Lee,preprint,arxiv,https://arxiv.org/abs/2606.29960,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0795,ImCoref-CeS: An Improved Lightweight Pipeline for Coreference Resolution with LLM-based Checker-Splitter Refinement,2025,Kangyang Luo; Yuzhuo Bai; Shuzheng Si; Cheng Gao; Zhitong Wang; Yingli Shen; Wenhao Li; Zhu Liu; Yufeng Han; Jiayi Wu; Cunliang Kong; Maosong Sun,preprint,arxiv,https://arxiv.org/abs/2510.10241,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0796,Impact of Non-Standard Unicode Characters on Security and Comprehension in Large Language Models,2024,Johan S Daniel; Anand Pal,preprint,arxiv,https://arxiv.org/abs/2405.14490,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0797,Importing Phantoms: Measuring LLM Package Hallucination Vulnerabilities,2025,Arjun Krishna; Erick Galinkin; Leon Derczynski; Jeffrey Martin,preprint,arxiv,https://arxiv.org/abs/2501.19012,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0798,Improving Automated Secure Code Reviews: A Synthetic Dataset for Code Vulnerability Flaws,2025,Leonardo Centellas-Claros; Juan J. Alonso-Lecaros; Juan Pablo Sandoval Alcocer; Andres Neyem,preprint,arxiv,https://arxiv.org/abs/2504.16310,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0799,Improving Conversational Recommendation with Contextual Adaptation of External Recommenders and LLM-based Reranking,2025,Chuang Li; Weida Liang; Hengchang Hu; See-Kiong Ng; Min-Yen Kan; Haizhou Li; Yang Deng,formal_source_record,arxiv,https://doi.org/10.1007/978-3-032-21300-6_13,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0800,Improving LLM-Assisted Secure Code Generation through Retrieval-Augmented-Generation and Multi-Tool Feedback,2026,Vidyut Sriram; Sawan Pandita; Achintya Lakshmanan; Aneesh Shamraj; Suman Saha,preprint,arxiv,https://arxiv.org/abs/2601.00509,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0801,Improving LLM Reasoning for Vulnerability Detection via Group Relative Policy Optimization,2025,Marco Simoni; Aleksandar Fontana; Giulio Rossolini; Andrea Saracino,preprint,arxiv,https://arxiv.org/abs/2507.03051,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0802,Improving LLMs' Learning for Coreference Resolution,2025,Yujian Gan; Yuan Liang; Yanni Lin; Juntao Yu; Massimo Poesio,preprint,arxiv,https://arxiv.org/abs/2509.11466,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0803,Improving Open Source Files SecurityUsing Fuzzing,2025,Dr. Puneeth GJ; Amruta MM; B Susheela; Bharathi H K; Harikiran CS,formal_source_record,openalex,https://doi.org/10.17148/ijarcce.2025.1412110,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0804,In-Browser LLM-Guided Fuzzing for Real-Time Prompt Injection Testing in Agentic AI Browsers,2025,Avihay Cohen,preprint,arxiv,https://arxiv.org/abs/2510.13543,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0805,Incalmo: An Autonomous LLM-assisted System for Red Teaming Multi-Host Networks,2025,Brian Singer; Keane Lucas; Lakshmi Adiga; Meghna Jain; Lujo Bauer; Vyas Sekar,preprint,openalex,https://arxiv.org/abs/2501.16466,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0806,Incident Response Planning Using a Lightweight Large Language Model with Reduced Hallucination,2026,Kim Hammar; Tansu Alpcan; Emil Lupu; Kim Hammar,formal_source_record,openalex,https://doi.org/10.14722/ndss.2026.240358,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0807,Incorporating External Knowledge and Goal Guidance for LLM-based Conversational Recommender Systems,2024,Chuang Li; Yang Deng; Hengchang Hu; Min-Yen Kan; Haizhou Li,preprint,arxiv,https://arxiv.org/abs/2405.01868,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0808,"InData: Towards Secure Multi-Step, Tool-Based Data Analysis",2025,Karthikeyan K; Raghuveer Thirukovalluru; Bhuwan Dhingra; David Edwin Carlson,preprint,arxiv,https://arxiv.org/abs/2511.11933,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0809,INDICT: Code Generation with Internal Dialogues of Critiques for Both Security and Helpfulness,2024,Hung Le; Yingbo Zhou; Caiming Xiong; Silvio Savarese; Doyen Sahoo,preprint,arxiv,https://arxiv.org/abs/2407.02518,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0810,Inducing Vulnerable Code Generation in LLM Coding Assistants,2025,Binqi Zeng; Quan Zhang; Chijin Zhou; Gwihwan Go; Yu Jiang; Heyuan Shi,preprint,arxiv,https://arxiv.org/abs/2504.15867,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0811,Information Security Based on LLM Approaches: A Review,2025,Chang Gong; Zhongwen Li; Xiaoqi Li,preprint,arxiv,https://arxiv.org/abs/2507.18215,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0812,"Inherited Circuits, Learned Semantics: How Fine-Tuning Creates Evasion Vulnerabilities Invisible to Standard Evaluation",2026,Ryan Fetterman,preprint,arxiv,https://arxiv.org/abs/2606.27091,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0813,Institutional Platform for Secure Self-Service Large Language Model Exploration,2024,V. K. Cody Bumgardner; Mitchell A. Klusty; W. Vaiden Logan; Samuel E. Armstrong; Caroline N. Leach; Kenneth L. Calvert; Caylin Hickey; Jeff Talbert,preprint,arxiv,https://arxiv.org/abs/2402.00913,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0814,"Integrace umělé inteligence v problematice penetračního testování: trendy, výhody a výzvy",2025,"Vondrák, Ondřej",public_source_record,openalex,http://hdl.handle.net/10084/157054,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0815,Integrating clinical reasoning into large language model-based diagnosis through etiology-aware attention steering,2025,Peixian Li; Yu Tian; Ruiqi Tu; Chengkai Wu; Jingjing Ren; Jingsong Li,preprint,arxiv,https://arxiv.org/abs/2508.00285,Excluded,Candidate,The title identifies a non-software target domain.,Integrated multi-source search through 2026-07-30.
FMS0816,Intelli-Dispatch-SQL: An LLM-based agent for reliable Text-to-SQL in power dispatching,2025,Binye Ni; Xinlei Cai; Zhijun Shen; Zijie Meng; Junhua Zhao; Yuheng Cheng; Xuanang Gui,formal_source_record,elsevier_crossref,https://doi.org/10.1016/j.egyai.2025.100591,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0817,Intelligent Code Review and Vulnerability Localization Based on Large-Scale Pre-Trained Language Models (LLM),2026,Shuhao Cai,formal_source_record,crossref; ieee_crossref,https://doi.org/10.1109/iceaai68945.2026.11442374,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0818,Intelligent Multi-Agent Reinforcement Sanitizer for Securing LLM Systems,2026,Pramila P; Nadana Ravishankar T,formal_source_record,ieee_crossref,https://doi.org/10.1109/icicv68925.2026.11554850,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0819,IntelliSA: An Intelligent Static Analyzer for IaC Security Smell Detection Using Symbolic Rules and Neural Inference,2026,Qiyue Mei; Michael Fu,preprint,arxiv,https://arxiv.org/abs/2601.14595,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0820,Interplay: Training Independent Simulators for Reference-Free Conversational Recommendation,2026,Jerome Ramos; Feng Xia; Xi Wang; Shubham Chatterjee; Xiao Fu; Hossein A. Rahmani; Aldo Lipani,preprint,arxiv,https://arxiv.org/abs/2603.18573,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0821,Inverse Reinforcement Learning With Constraint Recovery,2023,Nirjhar Das; Arpan Chattopadhyay,formal_source_record,arxiv,https://doi.org/10.1007/978-3-031-45170-6_19,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0822,Investigating Configurations for Automated Crash Reproduction in JavaScript,2024,Philip Oliver,formal_source_record,openalex,https://doi.org/10.26686/wgtn.27633654,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0823,Investigating Generative AI’s Impact on Software Organizations’ Security Practices: A Multi-case Study Using Gioia Methodology,2026,D K Hein,formal_source_record,openalex,https://doi.org/10.1007/978-3-032-14518-5_12,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0824,Investigating Large Language Models for Code Vulnerability Detection: An Experimental Study,2024,Xuefeng Jiang; L. H. Wu; Sheng Sun; Jia Li; Jingjing Xue; Yuwei Wang; Tingting Wu; Min Liu,preprint,openalex,https://arxiv.org/abs/2412.18260,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0825,Investigating Metamorphic Fuzz Oracle Enhancement via Large Language Models,2026,Ruixiang Qian; Ding Yang; Zengxu Chen; Yuxuan Gao; Chunrong Fang; Chao Zhang; Zhenyu Chen,preprint,arxiv; openalex,https://arxiv.org/abs/2606.14164,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0826,Investigating Security Implications of Automatically Generated Code on the Software Supply Chain,2025,Xiaofan Li; Xing Gao,preprint,arxiv,https://arxiv.org/abs/2509.20277,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0827,Investigating Vulnerabilities and Defenses Against Audio-Visual Attacks: A Comprehensive Survey Emphasizing Multimodal Models,2025,Jinming Wen; Xinyi Wu; Shuai Zhao; Yanhao Jia; Yuwen Li,preprint,arxiv,https://arxiv.org/abs/2506.11521,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0828,Investigation of advancing LLMs model for smart contract vulnerabilities detection,2025,Run Yan; Aboua Ange Kevin N’DA,formal_source_record,openalex,https://doi.org/10.1109/skima66621.2025.11155856,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0830,Is Vibe Coding Safe? Benchmarking Vulnerability of Agent-Generated Code in Real-World Tasks,2025,Songwen Zhao; Danqing Wang; Kexun Zhang; Jiaxuan Luo; Zhuo Li; Lei Li,preprint,arxiv,https://arxiv.org/abs/2512.03262,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0831,ISC4DGF: Enhancing Directed Grey-box Fuzzing with LLM-Driven Initial Seed Corpus Generation,2024,Yijiang Xu; Hongrui Jia; Liguo Chen; Xin Wang; Zhengran Zeng; Yidong Wang; Qing Gao; Jindong Wang; Wei Ye; Shikun Zhang; Zhonghai Wu,preprint,arxiv,https://arxiv.org/abs/2409.14329,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0832,Issue-Oriented Agent-Based Framework for Automated Review Comment Generation,2025,Shuochuan Li; Dong Wang; Patanamon Thongtanunam; Zan Wang; Jiuqiao Yu; Junjie Chen,preprint,arxiv,https://arxiv.org/abs/2511.00517,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0833,Jailbreak Attacks and Defenses Against Large Language Models: A Survey,2024,Sibo Yi; Yule Liu; Zhen Sun; Tianshuo Cong; Xinlei He; Jiaxing Song; Ke Xu; Qi Li,preprint,arxiv,https://arxiv.org/abs/2407.04295,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
