record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS0239,FMS0239,"ATLANTIS: AI-driven Threat Localization, Analysis, and Triage Intelligence System",cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0239,FMS0239,"ATLANTIS: AI-driven Threat Localization, Analysis, and Triage Intelligence System",primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0239,FMS0239,"ATLANTIS: AI-driven Threat Localization, Analysis, and Triage Intelligence System",principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0239,FMS0239,"ATLANTIS: AI-driven Threat Localization, Analysis, and Triage Intelligence System",external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0297,FMS0297,Benchmarking LLMs and LLM-based Agents in Practical Vulnerability Detection for Code Repositories,lifecycle coverage,candidate analysis,candidate analysis;path and input exploration;reporting and audit,candidate analysis,third_party_external_rereview,"candidate analysis: p.3“For repository-level vulnerability detection, Re- posVul (Wang et al., 2024) addresses issues with tangled and outdated patches, using trace-based filtering to ensure data quality and integrating repository-level features to provide richer con- text for detection.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.3; papers/A164.pdf,no,OY,2026-08-24,FMS0297__lifecycle
FMS0297,FMS0297,Benchmarking LLMs and LLM-based Agents in Practical Vulnerability Detection for Code Repositories,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0297,FMS0297,Benchmarking LLMs and LLM-based Agents in Practical Vulnerability Detection for Code Repositories,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0297,FMS0297,Benchmarking LLMs and LLM-based Agents in Practical Vulnerability Detection for Code Repositories,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0297,FMS0297,Benchmarking LLMs and LLM-based Agents in Practical Vulnerability Detection for Code Repositories,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0362,FMS0362,Can LLMs Patch Security Issues?,lifecycle coverage,candidate analysis;patch validation,candidate analysis;patch validation,candidate analysis;patch validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0362,FMS0362,Can LLMs Patch Security Issues?,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0362,FMS0362,Can LLMs Patch Security Issues?,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0362,FMS0362,Can LLMs Patch Security Issues?,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0362,FMS0362,Can LLMs Patch Security Issues?,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0376,FMS0376,CHAINTRIX: A multi-pipeline LLM-augmented framework for automated smart-contract security auditing,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis,third_party_external_rereview,"candidate analysis: p.3“control-flow and data-flow relationships, then applies edge -aware residual graph convolutional networks for function -level vulnerability detection. The results demonstrate that structural code representations significantly improve the ability to identify v ulnerable contract behaviors [21].”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.3; papers/A103.pdf,no,OY,2026-08-24,FMS0376__lifecycle
FMS0376,FMS0376,CHAINTRIX: A multi-pipeline LLM-augmented framework for automated smart-contract security auditing,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0376,FMS0376,CHAINTRIX: A multi-pipeline LLM-augmented framework for automated smart-contract security auditing,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0376,FMS0376,CHAINTRIX: A multi-pipeline LLM-augmented framework for automated smart-contract security auditing,principal reported evidence output,candidate judgment,reproducible validation,candidate judgment,third_party_external_rereview,"p.3 报告“Empirical studies evaluating ChatGPT show that LLMs can achieve high recall in vulnerability detection tasks, indicating strong semantic reasoning capabiliti es.”。主要结果是检测、分类或定位候选的判断指标。",p.3; papers/A103.pdf,no,OY,2026-08-24,FMS0376__principal_evidence
