record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS0648,FMS0648,FalseCrashReducer: Mitigating False Positive Crashes in OSS-Fuzz-Gen Using Agentic AI,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0648,FMS0648,FalseCrashReducer: Mitigating False Positive Crashes in OSS-Fuzz-Gen Using Agentic AI,primary system shape,candidate-analysis system,"reproduction-, validation-, and repair-centered agent",candidate-analysis system,coder_x_selected,The cited source supports the selected label candidate-analysis system as the dominant evaluated locus and objective of agent control.,https://arxiv.org/pdf/2510.02185 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS0648__primary_shape
FMS0648,FMS0648,FalseCrashReducer: Mitigating False Positive Crashes in OSS-Fuzz-Gen Using Agentic AI,principal reported evidence output,candidate judgment,reproducible validation,candidate judgment,coder_x_selected,The cited source supports the selected label candidate judgment as the main observable result reported for the study.,https://arxiv.org/pdf/2510.02185 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS0648__principal_evidence
FMS0648,FMS0648,FalseCrashReducer: Mitigating False Positive Crashes in OSS-Fuzz-Gen Using Agentic AI,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0650,FMS0650,FaultLine: Automated Proof-of-Vulnerability Generation Using LLM Agents,lifecycle coverage,candidate analysis;execution observation;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2507.15241 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.7,no,TR,2026-08-12,FMS0650__lifecycle
FMS0650,FMS0650,FaultLine: Automated Proof-of-Vulnerability Generation Using LLM Agents,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2507.15241 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.7,no,TR,2026-08-12,FMS0650__capability
FMS0650,FMS0650,FaultLine: Automated Proof-of-Vulnerability Generation Using LLM Agents,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0650,FMS0650,FaultLine: Automated Proof-of-Vulnerability Generation Using LLM Agents,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0650,FMS0650,FaultLine: Automated Proof-of-Vulnerability Generation Using LLM Agents,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0676,FMS0676,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,lifecycle coverage,execution observation;path and input exploration;reporting and audit,candidate analysis;execution observation;path and input exploration;reporting and audit,path and input exploration;execution observation;reporting and audit,coder_x_selected,The cited source supports the selected label path and input exploration;execution observation;reporting and audit; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2509.14289 | role p.1; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS0676__lifecycle
FMS0676,FMS0676,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,cross-stage capability,failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2509.14289 | role p.1; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS0676__capability
FMS0676,FMS0676,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0676,FMS0676,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0676,FMS0676,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0684,FMS0684,From LLMs to Agents: A Comparative Evaluation of LLMs and LLM-based Agents in Security Patch Detection,lifecycle coverage,candidate analysis;execution observation,candidate analysis;reporting and audit,candidate analysis;execution observation,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2511.08060 | role p.3; action p.1; feedback p.4; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS0684__lifecycle
